period_label,nmas_artist_id,artist_name,residency,spotify_monthly_listeners,youtube_quarter_views,deezer_fans,spotify_revenue_usd,youtube_revenue_usd,deezer_revenue_usd,measured_platform_revenue_usd,unmeasured_platform_uplift_usd,gross_streaming_revenue_usd,gross_streaming_revenue_ngn,domestic_share_observed,domestic_revenue_usd,export_revenue_usd,export_revenue_ngn,split_basis,split_classification,youtube_views_source,spotify_listeners_source
Q2_2019,ajebutter22,Ajebutter22,domestic,226695,0,592,9521.19,0.0,14.21,9535.4,2856.36,12391.76,18587632.5,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2019,ajebutter22,Ajebutter22,domestic,255421,0,617,10727.68,0.0,14.81,10742.49,3218.3,13960.79,20941191.9,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2019,ajebutter22,Ajebutter22,domestic,289597,0,1173,12163.07,0.0,28.15,12191.23,3648.92,15840.15,23760222.3,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2020,ajebutter22,Ajebutter22,domestic,283447,0,2940,11904.77,0.0,70.56,11975.33,3571.43,15546.77,23320149.3,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2020,ajebutter22,Ajebutter22,domestic,331331,0,3756,13915.9,0.0,90.14,14006.05,4174.77,18180.82,27271224.9,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2020,ajebutter22,Ajebutter22,domestic,300286,0,3993,12612.01,0.0,95.83,12707.84,3783.6,16491.45,24737171.4,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2020,ajebutter22,Ajebutter22,domestic,245155,0,4231,10296.51,0.0,101.54,10398.05,3088.95,13487.01,20230510.5,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2021,ajebutter22,Ajebutter22,domestic,245398,0,4723,10306.72,0.0,113.35,10420.07,3092.01,13512.08,20268124.2,0.066622,900.21,12611.88,18917813.43,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2021,ajebutter22,Ajebutter22,domestic,257412,0,5047,10811.3,0.0,121.13,10932.43,3243.39,14175.82,21263734.8,0.060362,855.68,13320.14,19980211.22,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2021,ajebutter22,Ajebutter22,domestic,255856,0,5485,10745.95,0.0,131.64,10877.59,3223.79,14101.38,21152066.4,0.07109,1002.47,13098.91,19648359.5,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2021,ajebutter22,Ajebutter22,domestic,275177,0,5742,11557.43,0.0,137.81,11695.24,3467.23,15162.47,22743708.3,0.089927,1363.51,13798.96,20698444.31,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2022,ajebutter22,Ajebutter22,domestic,393952,0,5926,16545.98,0.0,142.22,16688.21,4963.8,21652.0,32478004.8,0.075781,1640.82,20011.19,30016777.76,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2022,ajebutter22,Ajebutter22,domestic,481446,0,6055,20220.73,0.0,145.32,20366.05,6066.22,26432.27,39648407.4,0.075484,1995.21,24437.07,36655599.24,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2022,ajebutter22,Ajebutter22,domestic,462955,0,6098,19444.11,0.0,146.35,19590.46,5833.23,25423.69,38135542.5,0.082143,2088.39,23335.31,35002964.16,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2022,ajebutter22,Ajebutter22,domestic,419794,0,6142,17631.35,0.0,147.41,17778.76,5289.4,23068.16,34602240.6,0.121219,2796.31,20271.85,30407781.06,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2023,ajebutter22,Ajebutter22,domestic,377788,0,6189,15867.1,0.0,148.54,16015.63,4760.13,20775.76,31163641.2,0.13687,2843.59,17932.17,26898260.79,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2023,ajebutter22,Ajebutter22,domestic,318237,0,6219,13365.95,0.0,149.26,13515.21,4009.79,17525.0,26287494.3,0.156567,2743.84,14781.16,22171732.89,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2023,ajebutter22,Ajebutter22,domestic,264791,0,6240,11121.22,0.0,149.76,11270.98,3336.37,14607.35,21911022.9,0.177067,2586.48,12020.87,18031307.46,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2023,ajebutter22,Ajebutter22,domestic,342549,0,6280,14387.06,0.0,150.72,14537.78,4316.12,18853.9,28280843.1,0.294536,5553.15,13300.75,19951124.86,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2024,ajebutter22,Ajebutter22,domestic,297021,1230972,6312,12474.88,4923.89,151.49,17550.26,3742.46,21292.72,31939082.1,0.295815,6298.71,14994.01,22491018.47,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 8.32 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2024,ajebutter22,Ajebutter22,domestic,260508,1197326,6331,10941.34,4789.3,151.94,15882.58,3282.4,19164.98,28747476.0,0.337534,6468.83,12696.15,19044224.89,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 8.06 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2024,ajebutter22,Ajebutter22,domestic,221411,1166247,6360,9299.26,4664.99,152.64,14116.89,2789.78,16906.67,25360001.82,0.299977,5071.62,11835.05,17752575.03,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 7.80 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2024,ajebutter22,Ajebutter22,domestic,201439,1132061,6383,8460.44,4528.25,153.19,13141.88,2538.13,15680.01,23520010.76,0.338955,5314.82,10365.19,15547778.96,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 7.54 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2025,ajebutter22,Ajebutter22,domestic,188079,408062,6410,7899.32,1632.25,153.84,9685.41,2369.8,12055.2,18082802.1,0.407757,4915.6,7139.6,10709406.67,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,ajebutter22,Ajebutter22,domestic,201433,331288,6435,8460.19,1325.15,154.44,9939.78,2538.06,12477.83,18716750.7,0.415838,5188.76,7289.08,10933617.57,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,ajebutter22,Ajebutter22,domestic,221484,340320,6467,9302.33,1361.28,155.21,10818.82,2790.7,13609.51,20414271.6,0.441311,6006.03,7603.48,11405225.33,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,ajebutter22,Ajebutter22,domestic,207074,584108,7,8697.11,2336.43,0.17,11033.71,2609.13,13642.84,20464260.6,0.461256,6292.84,7350.0,11024997.47,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,ajebutter22,Ajebutter22,domestic,178640,390708,7,7502.88,1562.83,0.17,9065.88,2250.86,11316.74,16975116.0,0.494117,5591.8,5724.94,8587417.21,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,ajebutter22,Ajebutter22,domestic,208339,0,6585,8750.24,0.0,158.04,8908.28,2625.07,11533.35,17300024.1,0.517584,5969.48,5563.87,8345802.86,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2026,ajebutter22,Ajebutter22,domestic,187348,0,6612,7868.62,0.0,158.69,8027.3,2360.58,10387.89,15581833.2,0.507482,5271.67,5116.22,7674328.74,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2019,amaarae,Amaarae,diaspora_candidate,37356,63672,0,1568.96,254.69,0.0,1823.65,470.69,2294.34,3441502.56,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.53 views/month (EST, calibrated)",estimated: carried back from Q2_2019 and deflated by observed growth (EST; the provider series begins mid-Q2 2019)
Q2_2019,amaarae,Amaarae,diaspora_candidate,49356,86566,0,2072.95,346.26,0.0,2419.22,621.89,3041.1,4561651.62,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.27 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2019,amaarae,Amaarae,diaspora_candidate,47141,98720,71,1979.92,394.88,1.7,2376.51,593.98,2970.48,4455724.46,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.01 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2019,amaarae,Amaarae,diaspora_candidate,70248,218728,141,2950.42,874.91,3.38,3828.71,885.12,4713.84,7070756.54,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.75 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2020,amaarae,Amaarae,diaspora_candidate,45338,315776,243,1904.2,1263.1,5.83,3173.13,571.26,3744.39,5616586.19,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.49 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2020,amaarae,Amaarae,diaspora_candidate,61897,392455,433,2599.67,1569.82,10.39,4179.88,779.9,4959.79,7439679.9,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.23 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2020,amaarae,Amaarae,diaspora_candidate,123187,498974,671,5173.85,1995.9,16.1,7185.85,1552.16,8738.01,13107014.46,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 11.97 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2020,amaarae,Amaarae,diaspora_candidate,310906,670731,1359,13058.05,2682.92,32.62,15773.59,3917.42,19691.01,29536510.68,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 11.71 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2021,amaarae,Amaarae,diaspora_candidate,381224,854971,2310,16011.41,3419.89,55.44,19486.73,4803.42,24290.16,36435233.88,0.02327,565.23,23724.93,35587393.87,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 11.45 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2021,amaarae,Amaarae,diaspora_candidate,406824,973112,3149,17086.61,3892.45,75.58,21054.63,5125.98,26180.62,39270924.0,0.021414,560.63,25619.99,38429981.85,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 11.19 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2021,amaarae,Amaarae,diaspora_candidate,827913,1071742,4139,34772.35,4286.97,99.34,39158.65,10431.7,49590.36,74385533.7,0.019012,942.82,48647.53,72971301.86,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 8% of the quarter, below the 90% adequacy threshold; subscribers x 10.92 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2021,amaarae,Amaarae,diaspora_candidate,11064618,16186168,6805,464713.96,64744.67,163.32,529621.95,139414.19,669036.13,1003554202.2,0.001311,876.83,668159.31,1002238959.18,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2022,amaarae,Amaarae,diaspora_candidate,7126310,38378631,10717,299305.02,153514.52,257.21,453076.75,89791.51,542868.26,814302387.0,0.00352,1910.64,540957.61,811436420.82,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2022,amaarae,Amaarae,diaspora_candidate,5360751,23296332,13313,225151.54,93185.33,319.51,318656.38,67545.46,386201.84,579302766.9,0.048482,18723.86,367477.99,551216983.3,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2022,amaarae,Amaarae,diaspora_candidate,4924257,17253328,14653,206818.79,69013.31,351.67,276183.78,62045.64,338229.42,507344124.3,0.003866,1307.64,336921.78,505382669.17,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2022,amaarae,Amaarae,diaspora_candidate,4680376,16311057,15841,196575.79,65244.23,380.18,262200.2,58972.74,321172.94,481759412.4,0.004216,1353.96,319818.98,479728467.47,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2023,amaarae,Amaarae,diaspora_candidate,5306931,15333880,16499,222891.1,61335.52,395.98,284622.6,66867.33,351489.93,527234892.9,0.007657,2691.52,348798.4,523197607.32,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2023,amaarae,Amaarae,diaspora_candidate,6760660,17873169,17560,283947.72,71492.68,421.44,355861.84,85184.32,441046.15,661569228.0,0.007714,3402.04,437644.11,656466167.72,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2023,amaarae,Amaarae,diaspora_candidate,5205881,15484266,18886,218647.0,61937.06,453.26,281037.33,65594.1,346631.43,519947145.9,0.006949,2408.7,344222.73,516334096.15,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2023,amaarae,Amaarae,diaspora_candidate,6281272,29437474,20617,263813.42,117749.9,494.81,382058.13,79144.03,461202.16,691803232.8,0.0597,27533.87,433668.29,650502435.15,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
